# Generated by go test ./internal/textobj/ -run TestVimTable -update
# from VIM - Vi IMproved 9.2 (2026 Feb 14, compiled Apr 08 2026 05:28:52), Included patches: 1-321, one row per run of cursor columns that answer alike.
# fixture	object	line	columns (1-based)	span: - none, V first-last, c line,col-line,col (0-based, half-open)
tags.txt	it	5	1-14	c 5,6-5,9
tags.txt	it	6	1-14	c 6,6-6,9
tags.txt	it	7	1-5	c 4,4-7,0
tags.txt	it	8	1-14	c 8,3-8,10
tags.txt	it	9	1-6	c 9,4-9,18
tags.txt	it	9	7-16	c 9,10-9,11
tags.txt	it	9	17-23	c 9,4-9,18
tags.txt	it	10	1-9	c 10,3-10,5
tags.txt	aw	1	1	c 1,0-1,1
tags.txt	aw	1	2-4	c 1,1-1,4
tags.txt	aw	1	5-6	c 1,4-1,6
tags.txt	aw	1	7	c 1,6-1,7
tags.txt	aw	1	8	c 1,7-1,8
tags.txt	aw	1	9-13	c 1,8-1,13
tags.txt	aw	1	14-15	c 1,13-1,15
tags.txt	aw	1	16	c 1,15-1,16
tags.txt	aw	1	17-19	c 1,16-1,19
tags.txt	aw	1	20-22	c 1,19-1,22
tags.txt	aw	1	23	c 1,22-1,23
tags.txt	aw	2	1	c 2,0-2,1
tags.txt	aw	2	2	c 2,1-2,3
tags.txt	aw	2	3-7	c 2,2-2,7
tags.txt	aw	2	8-9	c 2,7-2,9
tags.txt	aw	2	10	c 2,9-2,10
tags.txt	aw	2	11	c 2,10-2,11
tags.txt	aw	2	12	c 2,11-2,12
tags.txt	aw	2	13-14	c 2,12-2,14
tags.txt	aw	2	15-18	c 2,14-2,18
tags.txt	aw	2	19-20	c 2,18-2,20
tags.txt	aw	2	21	c 2,20-2,21
tags.txt	aw	2	22	c 2,21-2,22
tags.txt	aw	3	1	c 3,0-3,1
tags.txt	aw	3	2-3	c 3,1-3,3
tags.txt	aw	3	4-6	c 3,3-3,6
tags.txt	aw	3	7	c 3,6-3,7
tags.txt	aw	3	8	c 3,7-3,8
tags.txt	aw	3	9-12	c 3,8-3,12
tags.txt	aw	3	13-14	c 3,12-3,14
tags.txt	aw	3	15	c 3,14-3,15
tags.txt	aw	3	16	c 3,15-3,16
tags.txt	aw	4	1	c 4,0-4,1
tags.txt	aw	4	2-3	c 4,1-4,3
tags.txt	aw	4	4	c 4,3-4,4
tags.txt	aw	5	1-2	c 5,0-5,3
tags.txt	aw	5	3	c 5,2-5,3
tags.txt	aw	5	4-5	c 5,3-5,5
tags.txt	aw	5	6	c 5,5-5,6
tags.txt	aw	5	7-9	c 5,6-5,9
tags.txt	aw	5	10-11	c 5,9-5,11
tags.txt	aw	5	12-13	c 5,11-5,13
tags.txt	aw	5	14	c 5,13-5,14
tags.txt	aw	6	1-2	c 6,0-6,3
tags.txt	aw	6	3	c 6,2-6,3
tags.txt	aw	6	4-5	c 6,3-6,5
tags.txt	aw	6	6	c 6,5-6,6
tags.txt	aw	6	7-9	c 6,6-6,9
tags.txt	aw	6	10-11	c 6,9-6,11
tags.txt	aw	6	12-13	c 6,11-6,13
tags.txt	aw	6	14	c 6,13-6,14
tags.txt	aw	7	1-2	c 7,0-7,2
tags.txt	aw	7	3-4	c 7,2-7,4
tags.txt	aw	7	5	c 7,4-7,5
tags.txt	aw	8	1	c 8,0-8,1
tags.txt	aw	8	2	c 8,1-8,2
tags.txt	aw	8	3	c 8,2-8,3
tags.txt	aw	8	4	c 8,3-8,4
tags.txt	aw	8	5	c 8,4-8,5
tags.txt	aw	8	6-7	c 8,5-8,7
tags.txt	aw	8	8-9	c 8,7-8,9
tags.txt	aw	8	10	c 8,9-8,10
tags.txt	aw	8	11-12	c 8,10-8,12
tags.txt	aw	8	13	c 8,12-8,13
tags.txt	aw	8	14	c 8,13-8,14
tags.txt	aw	9	1	c 9,0-9,1
tags.txt	aw	9	2-3	c 9,1-9,3
tags.txt	aw	9	4	c 9,3-9,4
tags.txt	aw	9	5	c 9,4-9,6
tags.txt	aw	9	6-7	c 9,5-9,7
tags.txt	aw	9	8-9	c 9,7-9,9
tags.txt	aw	9	10	c 9,9-9,10
tags.txt	aw	9	11	c 9,10-9,11
tags.txt	aw	9	12-13	c 9,11-9,13
tags.txt	aw	9	14-15	c 9,13-9,15
tags.txt	aw	9	16	c 9,15-9,17
tags.txt	aw	9	17-18	c 9,16-9,18
tags.txt	aw	9	19-20	c 9,18-9,20
tags.txt	aw	9	21-22	c 9,20-9,22
tags.txt	aw	9	23	c 9,22-9,23
tags.txt	aw	10	1	c 10,0-10,1
tags.txt	aw	10	2	c 10,1-10,2
tags.txt	aw	10	3	c 10,2-10,3
tags.txt	aw	10	4-5	c 10,3-10,5
tags.txt	aw	10	6-7	c 10,5-10,7
tags.txt	aw	10	8	c 10,7-10,8
tags.txt	aw	10	9	c 10,8-10,9
tags.txt	aW	1	1-23	c 1,0-1,23
tags.txt	aW	2	1-2	c 2,0-2,3
tags.txt	aW	2	3-22	c 2,2-2,22
tags.txt	aW	3	1-16	c 3,0-3,16
tags.txt	aW	4	1-4	c 4,0-4,4
tags.txt	aW	5	1-2	c 5,0-5,14
tags.txt	aW	5	3-14	c 5,2-5,14
tags.txt	aW	6	1-2	c 6,0-6,14
tags.txt	aW	6	3-14	c 6,2-6,14
tags.txt	aW	7	1-5	c 7,0-7,5
tags.txt	aW	8	1-14	c 8,0-8,14
tags.txt	aW	9	1-5	c 9,0-9,6
tags.txt	aW	9	6	c 9,5-9,16
tags.txt	aW	9	7-16	c 9,6-9,17
tags.txt	aW	9	17-23	c 9,16-9,23
tags.txt	aW	10	1-9	c 10,0-10,9
tags.txt	as	1	1-23	c 1,0-10,9
tags.txt	as	2	1-22	c 1,0-10,9
tags.txt	as	3	1-16	c 1,0-10,9
tags.txt	as	4	1-4	c 1,0-10,9
tags.txt	as	5	1-14	c 1,0-10,9
tags.txt	as	6	1-14	c 1,0-10,9
tags.txt	as	7	1-5	c 1,0-10,9
tags.txt	as	8	1-14	c 1,0-10,9
tags.txt	as	9	1-23	c 1,0-10,9
tags.txt	as	10	1-9	c 1,0-10,9
tags.txt	ap	1	1-23	V 1-10
tags.txt	ap	2	1-22	V 1-10
tags.txt	ap	3	1-16	V 1-10
tags.txt	ap	4	1-4	V 1-10
tags.txt	ap	5	1-14	V 1-10
tags.txt	ap	6	1-14	V 1-10
tags.txt	ap	7	1-5	V 1-10
tags.txt	ap	8	1-14	V 1-10
tags.txt	ap	9	1-23	V 1-10
tags.txt	ap	10	1-9	V 1-10
tags.txt	a(	1	1-23	-
tags.txt	a(	2	1-22	-
tags.txt	a(	3	1-16	-
tags.txt	a(	4	1-4	-
tags.txt	a(	5	1-14	-
tags.txt	a(	6	1-14	-
tags.txt	a(	7	1-5	-
tags.txt	a(	8	1-14	-
tags.txt	a(	9	1-23	-
tags.txt	a(	10	1-9	-
tags.txt	a)	1	1-23	-
tags.txt	a)	2	1-22	-
tags.txt	a)	3	1-16	-
tags.txt	a)	4	1-4	-
tags.txt	a)	5	1-14	-
tags.txt	a)	6	1-14	-
tags.txt	a)	7	1-5	-
tags.txt	a)	8	1-14	-
tags.txt	a)	9	1-23	-
tags.txt	a)	10	1-9	-
tags.txt	ab	1	1-23	-
tags.txt	ab	2	1-22	-
tags.txt	ab	3	1-16	-
tags.txt	ab	4	1-4	-
tags.txt	ab	5	1-14	-
tags.txt	ab	6	1-14	-
tags.txt	ab	7	1-5	-
tags.txt	ab	8	1-14	-
tags.txt	ab	9	1-23	-
tags.txt	ab	10	1-9	-
tags.txt	a{	1	1-23	-
tags.txt	a{	2	1-22	-
tags.txt	a{	3	1-16	-
tags.txt	a{	4	1-4	-
tags.txt	a{	5	1-14	-
tags.txt	a{	6	1-14	-
tags.txt	a{	7	1-5	-
tags.txt	a{	8	1-14	-
tags.txt	a{	9	1-23	-
tags.txt	a{	10	1-9	-
tags.txt	a}	1	1-23	-
tags.txt	a}	2	1-22	-
tags.txt	a}	3	1-16	-
tags.txt	a}	4	1-4	-
tags.txt	a}	5	1-14	-
tags.txt	a}	6	1-14	-
tags.txt	a}	7	1-5	-
tags.txt	a}	8	1-14	-
tags.txt	a}	9	1-23	-
tags.txt	a}	10	1-9	-
tags.txt	aB	1	1-23	-
tags.txt	aB	2	1-22	-
tags.txt	aB	3	1-16	-
tags.txt	aB	4	1-4	-
tags.txt	aB	5	1-14	-
tags.txt	aB	6	1-14	-
tags.txt	aB	7	1-5	-
tags.txt	aB	8	1-14	-
tags.txt	aB	9	1-23	-
tags.txt	aB	10	1-9	-
tags.txt	a[	1	1-23	-
tags.txt	a[	2	1-22	-
tags.txt	a[	3	1-16	-
tags.txt	a[	4	1-4	-
tags.txt	a[	5	1-14	-
tags.txt	a[	6	1-14	-
tags.txt	a[	7	1-5	-
tags.txt	a[	8	1-14	-
tags.txt	a[	9	1-23	-
tags.txt	a[	10	1-9	-
tags.txt	a]	1	1-23	-
tags.txt	a]	2	1-22	-
tags.txt	a]	3	1-16	-
tags.txt	a]	4	1-4	-
tags.txt	a]	5	1-14	-
tags.txt	a]	6	1-14	-
tags.txt	a]	7	1-5	-
tags.txt	a]	8	1-14	-
tags.txt	a]	9	1-23	-
tags.txt	a]	10	1-9	-
tags.txt	a<	1	1-5	c 1,0-1,5
tags.txt	a<	1	6-8	c 1,5-1,8
tags.txt	a<	1	9-17	c 1,13-1,17
tags.txt	a<	1	18-23	c 1,17-1,23
tags.txt	a<	2	1-11	c 2,0-2,14
tags.txt	a<	2	12-13	-
tags.txt	a<	2	14-22	c 2,18-2,22
tags.txt	a<	3	1-5	c 3,0-3,5
tags.txt	a<	3	6-8	c 3,5-3,8
tags.txt	a<	3	9-16	c 3,12-3,16
tags.txt	a<	4	1-4	c 4,0-4,4
tags.txt	a<	5	1-6	c 5,2-5,6
tags.txt	a<	5	7-14	c 5,9-5,14
tags.txt	a<	6	1-6	c 6,2-6,6
tags.txt	a<	6	7-14	c 6,9-6,14
tags.txt	a<	7	1-5	c 7,0-7,5
tags.txt	a<	8	1-3	c 8,0-8,3
tags.txt	a<	8	4-9	c 8,4-8,9
tags.txt	a<	8	10-14	c 8,10-8,14
tags.txt	a<	9	1-4	c 9,0-9,4
tags.txt	a<	9	5-10	c 9,6-9,10
tags.txt	a<	9	11-16	c 9,11-9,16
tags.txt	a<	9	17-23	c 9,18-9,23
tags.txt	a<	10	1-3	c 10,0-10,3
tags.txt	a<	10	4-9	c 10,5-10,9
tags.txt	a>	1	1-5	c 1,0-1,5
tags.txt	a>	1	6-8	c 1,5-1,8
tags.txt	a>	1	9-17	c 1,13-1,17
tags.txt	a>	1	18-23	c 1,17-1,23
tags.txt	a>	2	1-11	c 2,0-2,14
tags.txt	a>	2	12-13	-
tags.txt	a>	2	14-22	c 2,18-2,22
tags.txt	a>	3	1-5	c 3,0-3,5
tags.txt	a>	3	6-8	c 3,5-3,8
tags.txt	a>	3	9-16	c 3,12-3,16
tags.txt	a>	4	1-4	c 4,0-4,4
tags.txt	a>	5	1-6	c 5,2-5,6
tags.txt	a>	5	7-14	c 5,9-5,14
tags.txt	a>	6	1-6	c 6,2-6,6
tags.txt	a>	6	7-14	c 6,9-6,14
tags.txt	a>	7	1-5	c 7,0-7,5
tags.txt	a>	8	1-3	c 8,0-8,3
tags.txt	a>	8	4-9	c 8,4-8,9
tags.txt	a>	8	10-14	c 8,10-8,14
tags.txt	a>	9	1-4	c 9,0-9,4
tags.txt	a>	9	5-10	c 9,6-9,10
tags.txt	a>	9	11-16	c 9,11-9,16
tags.txt	a>	9	17-23	c 9,18-9,23
tags.txt	a>	10	1-3	c 10,0-10,3
tags.txt	a>	10	4-9	c 10,5-10,9
tags.txt	a"	1	1-23	-
tags.txt	a"	2	1-13	c 2,8-2,13
tags.txt	a"	2	14-22	-
tags.txt	a"	3	1-16	-
tags.txt	a"	4	1-4	-
tags.txt	a"	5	1-14	-
tags.txt	a"	6	1-14	-
tags.txt	a"	7	1-5	-
tags.txt	a"	8	1-14	-
tags.txt	a"	9	1-23	-
tags.txt	a"	10	1-9	-
tags.txt	a'	1	1-23	-
tags.txt	a'	2	1-22	-
tags.txt	a'	3	1-16	-
tags.txt	a'	4	1-4	-
tags.txt	a'	5	1-14	-
tags.txt	a'	6	1-14	-
tags.txt	a'	7	1-5	-
tags.txt	a'	8	1-14	-
tags.txt	a'	9	1-23	-
tags.txt	a'	10	1-9	-
tags.txt	a`	1	1-23	-
tags.txt	a`	2	1-22	-
tags.txt	a`	3	1-16	-
tags.txt	a`	4	1-4	-
tags.txt	a`	5	1-14	-
tags.txt	a`	6	1-14	-
tags.txt	a`	7	1-5	-
tags.txt	a`	8	1-14	-
tags.txt	a`	9	1-23	-
tags.txt	a`	10	1-9	-
tags.txt	at	1	1-5	c 1,0-1,23
tags.txt	at	1	6-17	c 1,5-1,17
tags.txt	at	1	18-23	c 1,0-1,23
tags.txt	at	2	1-22	c 2,0-2,22
tags.txt	at	3	1-5	-
tags.txt	at	3	6-16	c 3,5-3,16
tags.txt	at	4	1-4	c 4,0-7,5
tags.txt	at	5	1-14	c 5,2-5,14
tags.txt	at	6	1-14	c 6,2-6,14
tags.txt	at	7	1-5	c 4,0-7,5
tags.txt	at	8	1-14	c 8,0-8,14
tags.txt	at	9	1-6	c 9,0-9,23
tags.txt	at	9	7-16	c 9,6-9,16
tags.txt	at	9	17-23	c 9,0-9,23
tags.txt	at	10	1-9	c 10,0-10,9
tags.txt	2iw	1	1	c 1,0-1,4
tags.txt	2iw	1	2-4	c 1,1-1,6
tags.txt	2iw	1	5-6	c 1,4-1,7
tags.txt	2iw	1	7	c 1,6-1,8
tags.txt	2iw	1	8	c 1,7-1,13
tags.txt	2iw	1	9-13	c 1,8-1,15
tags.txt	2iw	1	14-15	c 1,13-1,16
tags.txt	2iw	1	16	c 1,15-1,19
tags.txt	2iw	1	17-19	c 1,16-1,22
tags.txt	2iw	1	20-22	c 1,19-1,23
tags.txt	2iw	1	23	c 1,22-2,1
tags.txt	2iw	2	1	c 2,0-2,2
tags.txt	2iw	2	2	c 2,1-2,3
tags.txt	2iw	2	3	c 2,2-2,7
tags.txt	2iw	2	4-7	c 2,3-2,9
tags.txt	2iw	2	8-9	c 2,7-2,10
tags.txt	2iw	2	10	c 2,9-2,11
tags.txt	2iw	2	11	c 2,10-2,12
tags.txt	2iw	2	12	c 2,11-2,14
tags.txt	2iw	2	13-14	c 2,12-2,18
tags.txt	2iw	2	15-18	c 2,14-2,20
tags.txt	2iw	2	19-20	c 2,18-2,21
tags.txt	2iw	2	21	c 2,20-2,22
tags.txt	2iw	2	22	c 2,21-3,1
tags.txt	2iw	3	1	c 3,0-3,3
tags.txt	2iw	3	2-3	c 3,1-3,6
tags.txt	2iw	3	4-6	c 3,3-3,7
tags.txt	2iw	3	7	c 3,6-3,8
tags.txt	2iw	3	8	c 3,7-3,12
tags.txt	2iw	3	9-12	c 3,8-3,14
tags.txt	2iw	3	13-14	c 3,12-3,15
tags.txt	2iw	3	15	c 3,14-3,16
tags.txt	2iw	3	16	c 3,15-4,1
tags.txt	2iw	4	1	c 4,0-4,3
tags.txt	2iw	4	2-3	c 4,1-4,4
tags.txt	2iw	4	4	c 4,3-5,2
tags.txt	2iw	5	1-2	c 5,0-5,3
tags.txt	2iw	5	3	c 5,2-5,5
tags.txt	2iw	5	4-5	c 5,3-5,6
tags.txt	2iw	5	6	c 5,5-5,9
tags.txt	2iw	5	7-9	c 5,6-5,11
tags.txt	2iw	5	10-11	c 5,9-5,13
tags.txt	2iw	5	12-13	c 5,11-5,14
tags.txt	2iw	5	14	c 5,13-6,2
tags.txt	2iw	6	1-2	c 6,0-6,3
tags.txt	2iw	6	3	c 6,2-6,5
tags.txt	2iw	6	4-5	c 6,3-6,6
tags.txt	2iw	6	6	c 6,5-6,9
tags.txt	2iw	6	7-9	c 6,6-6,11
tags.txt	2iw	6	10-11	c 6,9-6,13
tags.txt	2iw	6	12-13	c 6,11-6,14
tags.txt	2iw	6	14	c 6,13-7,2
tags.txt	2iw	7	1-2	c 7,0-7,4
tags.txt	2iw	7	3-4	c 7,2-7,5
tags.txt	2iw	7	5	c 7,4-8,1
tags.txt	2iw	8	1	c 8,0-8,2
tags.txt	2iw	8	2	c 8,1-8,3
tags.txt	2iw	8	3	c 8,2-8,4
tags.txt	2iw	8	4	c 8,3-8,5
tags.txt	2iw	8	5	c 8,4-8,7
tags.txt	2iw	8	6-7	c 8,5-8,9
tags.txt	2iw	8	8-9	c 8,7-8,10
tags.txt	2iw	8	10	c 8,9-8,12
tags.txt	2iw	8	11-12	c 8,10-8,13
tags.txt	2iw	8	13	c 8,12-8,14
tags.txt	2iw	8	14	c 8,13-9,1
tags.txt	2iw	9	1	c 9,0-9,3
tags.txt	2iw	9	2-3	c 9,1-9,4
tags.txt	2iw	9	4	c 9,3-9,5
tags.txt	2iw	9	5	c 9,4-9,6
tags.txt	2iw	9	6	c 9,5-9,7
tags.txt	2iw	9	7	c 9,6-9,9
tags.txt	2iw	9	8-9	c 9,7-9,10
tags.txt	2iw	9	10	c 9,9-9,11
tags.txt	2iw	9	11	c 9,10-9,13
tags.txt	2iw	9	12-13	c 9,11-9,15
tags.txt	2iw	9	14-15	c 9,13-9,16
tags.txt	2iw	9	16	c 9,15-9,17
tags.txt	2iw	9	17	c 9,16-9,18
tags.txt	2iw	9	18	c 9,17-9,20
tags.txt	2iw	9	19-20	c 9,18-9,22
tags.txt	2iw	9	21-22	c 9,20-9,23
tags.txt	2iw	9	23	c 9,22-10,1
tags.txt	2iw	10	1	c 10,0-10,2
tags.txt	2iw	10	2	c 10,1-10,3
tags.txt	2iw	10	3	c 10,2-10,5
tags.txt	2iw	10	4-5	c 10,3-10,7
tags.txt	2iw	10	6-7	c 10,5-10,8
tags.txt	2iw	10	8	c 10,7-10,9
tags.txt	2iw	10	9	-
tags.txt	2iW	1	1-23	c 1,0-2,2
tags.txt	2iW	2	1-2	c 2,0-2,3
tags.txt	2iW	2	3	c 2,2-2,22
tags.txt	2iW	2	4-22	c 2,3-3,16
tags.txt	2iW	3	1-16	c 3,0-4,4
tags.txt	2iW	4	1-4	c 4,0-5,2
tags.txt	2iW	5	1-2	c 5,0-5,14
tags.txt	2iW	5	3-14	c 5,2-6,2
tags.txt	2iW	6	1-2	c 6,0-6,14
tags.txt	2iW	6	3-14	c 6,2-7,5
tags.txt	2iW	7	1-5	c 7,0-8,14
tags.txt	2iW	8	1-14	c 8,0-9,5
tags.txt	2iW	9	1-5	c 9,0-9,6
tags.txt	2iW	9	6	c 9,5-9,16
tags.txt	2iW	9	7-16	c 9,6-9,17
tags.txt	2iW	9	17	c 9,16-9,23
tags.txt	2iW	9	18-23	c 9,17-10,9
tags.txt	2iW	10	1-9	-
tags.txt	2is	1	1-23	c 1,0-10,9
tags.txt	2is	2	1-22	c 1,0-10,9
tags.txt	2is	3	1-16	c 1,0-10,9
tags.txt	2is	4	1-4	c 1,0-10,9
tags.txt	2is	5	1-14	c 1,0-10,9
tags.txt	2is	6	1-14	c 1,0-10,9
tags.txt	2is	7	1-5	c 1,0-10,9
tags.txt	2is	8	1-14	c 1,0-10,9
tags.txt	2is	9	1-23	c 1,0-10,9
tags.txt	2is	10	1-9	c 1,0-10,9
tags.txt	2ip	1	1-23	-
tags.txt	2ip	2	1-22	-
tags.txt	2ip	3	1-16	-
tags.txt	2ip	4	1-4	-
tags.txt	2ip	5	1-14	-
tags.txt	2ip	6	1-14	-
tags.txt	2ip	7	1-5	-
tags.txt	2ip	8	1-14	-
tags.txt	2ip	9	1-23	-
tags.txt	2ip	10	1-9	-
tags.txt	2i(	1	1-23	-
tags.txt	2i(	2	1-22	-
tags.txt	2i(	3	1-16	-
tags.txt	2i(	4	1-4	-
tags.txt	2i(	5	1-14	-
tags.txt	2i(	6	1-14	-
tags.txt	2i(	7	1-5	-
tags.txt	2i(	8	1-14	-
tags.txt	2i(	9	1-23	-
tags.txt	2i(	10	1-9	-
tags.txt	2i)	1	1-23	-
tags.txt	2i)	2	1-22	-
tags.txt	2i)	3	1-16	-
tags.txt	2i)	4	1-4	-
tags.txt	2i)	5	1-14	-
tags.txt	2i)	6	1-14	-
tags.txt	2i)	7	1-5	-
tags.txt	2i)	8	1-14	-
tags.txt	2i)	9	1-23	-
tags.txt	2i)	10	1-9	-
tags.txt	2ib	1	1-23	-
tags.txt	2ib	2	1-22	-
tags.txt	2ib	3	1-16	-
tags.txt	2ib	4	1-4	-
tags.txt	2ib	5	1-14	-
tags.txt	2ib	6	1-14	-
tags.txt	2ib	7	1-5	-
tags.txt	2ib	8	1-14	-
tags.txt	2ib	9	1-23	-
tags.txt	2ib	10	1-9	-
tags.txt	2i{	1	1-23	-
tags.txt	2i{	2	1-22	-
tags.txt	2i{	3	1-16	-
tags.txt	2i{	4	1-4	-
tags.txt	2i{	5	1-14	-
tags.txt	2i{	6	1-14	-
tags.txt	2i{	7	1-5	-
tags.txt	2i{	8	1-14	-
tags.txt	2i{	9	1-23	-
tags.txt	2i{	10	1-9	-
tags.txt	2i}	1	1-23	-
tags.txt	2i}	2	1-22	-
tags.txt	2i}	3	1-16	-
tags.txt	2i}	4	1-4	-
tags.txt	2i}	5	1-14	-
tags.txt	2i}	6	1-14	-
tags.txt	2i}	7	1-5	-
tags.txt	2i}	8	1-14	-
tags.txt	2i}	9	1-23	-
tags.txt	2i}	10	1-9	-
tags.txt	2iB	1	1-23	-
tags.txt	2iB	2	1-22	-
tags.txt	2iB	3	1-16	-
tags.txt	2iB	4	1-4	-
tags.txt	2iB	5	1-14	-
tags.txt	2iB	6	1-14	-
tags.txt	2iB	7	1-5	-
tags.txt	2iB	8	1-14	-
tags.txt	2iB	9	1-23	-
tags.txt	2iB	10	1-9	-
tags.txt	2i[	1	1-23	-
tags.txt	2i[	2	1-22	-
tags.txt	2i[	3	1-16	-
tags.txt	2i[	4	1-4	-
tags.txt	2i[	5	1-14	-
tags.txt	2i[	6	1-14	-
tags.txt	2i[	7	1-5	-
tags.txt	2i[	8	1-14	-
tags.txt	2i[	9	1-23	-
tags.txt	2i[	10	1-9	-
tags.txt	2i]	1	1-23	-
tags.txt	2i]	2	1-22	-
tags.txt	2i]	3	1-16	-
tags.txt	2i]	4	1-4	-
tags.txt	2i]	5	1-14	-
tags.txt	2i]	6	1-14	-
tags.txt	2i]	7	1-5	-
tags.txt	2i]	8	1-14	-
tags.txt	2i]	9	1-23	-
tags.txt	2i]	10	1-9	-
tags.txt	2i<	1	1-23	-
tags.txt	2i<	2	1-22	-
tags.txt	2i<	3	1-16	-
tags.txt	2i<	4	1-4	-
tags.txt	2i<	5	1-14	-
tags.txt	2i<	6	1-14	-
tags.txt	2i<	7	1-5	-
tags.txt	2i<	8	1-14	-
tags.txt	2i<	9	1-23	-
tags.txt	2i<	10	1-9	-
tags.txt	2i>	1	1-23	-
tags.txt	2i>	2	1-22	-
tags.txt	2i>	3	1-16	-
tags.txt	2i>	4	1-4	-
tags.txt	2i>	5	1-14	-
tags.txt	2i>	6	1-14	-
tags.txt	2i>	7	1-5	-
tags.txt	2i>	8	1-14	-
tags.txt	2i>	9	1-23	-
tags.txt	2i>	10	1-9	-
tags.txt	2i"	1	1-23	-
tags.txt	2i"	2	1-13	c 2,8-2,13
tags.txt	2i"	2	14-22	-
tags.txt	2i"	3	1-16	-
tags.txt	2i"	4	1-4	-
tags.txt	2i"	5	1-14	-
tags.txt	2i"	6	1-14	-
tags.txt	2i"	7	1-5	-
tags.txt	2i"	8	1-14	-
tags.txt	2i"	9	1-23	-
tags.txt	2i"	10	1-9	-
tags.txt	2i'	1	1-23	-
tags.txt	2i'	2	1-22	-
tags.txt	2i'	3	1-16	-
tags.txt	2i'	4	1-4	-
tags.txt	2i'	5	1-14	-
tags.txt	2i'	6	1-14	-
tags.txt	2i'	7	1-5	-
tags.txt	2i'	8	1-14	-
tags.txt	2i'	9	1-23	-
tags.txt	2i'	10	1-9	-
tags.txt	2i`	1	1-23	-
tags.txt	2i`	2	1-22	-
tags.txt	2i`	3	1-16	-
tags.txt	2i`	4	1-4	-
tags.txt	2i`	5	1-14	-
tags.txt	2i`	6	1-14	-
tags.txt	2i`	7	1-5	-
tags.txt	2i`	8	1-14	-
tags.txt	2i`	9	1-23	-
tags.txt	2i`	10	1-9	-
tags.txt	2it	1	1-5	-
tags.txt	2it	1	6-17	c 1,5-1,17
tags.txt	2it	1	18-23	-
tags.txt	2it	2	1-22	-
tags.txt	2it	3	1-16	-
tags.txt	2it	4	1-4	-
tags.txt	2it	5	1-14	c 4,4-7,0
tags.txt	2it	6	1-14	c 4,4-7,0
tags.txt	2it	7	1-5	-
tags.txt	2it	8	1-14	-
tags.txt	2it	9	1-6	-
tags.txt	2it	9	7-16	c 9,4-9,18
tags.txt	2it	9	17-23	-
tags.txt	2it	10	1-9	-
tags.txt	2aw	1	1	c 1,0-1,4
tags.txt	2aw	1	2-4	c 1,1-1,6
tags.txt	2aw	1	5-6	c 1,4-1,7
tags.txt	2aw	1	7	c 1,6-1,8
tags.txt	2aw	1	8	c 1,7-1,13
tags.txt	2aw	1	9-13	c 1,8-1,15
tags.txt	2aw	1	14-15	c 1,13-1,16
tags.txt	2aw	1	16	c 1,15-1,19
tags.txt	2aw	1	17-19	c 1,16-1,22
tags.txt	2aw	1	20-22	c 1,19-1,23
tags.txt	2aw	1	23	c 1,22-2,1
tags.txt	2aw	2	1	c 2,0-2,3
tags.txt	2aw	2	2	c 2,1-2,7
tags.txt	2aw	2	3-7	c 2,2-2,9
tags.txt	2aw	2	8-9	c 2,7-2,10
tags.txt	2aw	2	10	c 2,9-2,11
tags.txt	2aw	2	11	c 2,10-2,12
tags.txt	2aw	2	12	c 2,11-2,14
tags.txt	2aw	2	13-14	c 2,12-2,18
tags.txt	2aw	2	15-18	c 2,14-2,20
tags.txt	2aw	2	19-20	c 2,18-2,21
tags.txt	2aw	2	21	c 2,20-2,22
tags.txt	2aw	2	22	c 2,21-3,1
tags.txt	2aw	3	1	c 3,0-3,3
tags.txt	2aw	3	2-3	c 3,1-3,6
tags.txt	2aw	3	4-6	c 3,3-3,7
tags.txt	2aw	3	7	c 3,6-3,8
tags.txt	2aw	3	8	c 3,7-3,12
tags.txt	2aw	3	9-12	c 3,8-3,14
tags.txt	2aw	3	13-14	c 3,12-3,15
tags.txt	2aw	3	15	c 3,14-3,16
tags.txt	2aw	3	16	c 3,15-4,1
tags.txt	2aw	4	1	c 4,0-4,3
tags.txt	2aw	4	2-3	c 4,1-4,4
tags.txt	2aw	4	4	c 4,3-5,3
tags.txt	2aw	5	1-2	c 5,0-5,5
tags.txt	2aw	5	3	c 5,2-5,5
tags.txt	2aw	5	4-5	c 5,3-5,6
tags.txt	2aw	5	6	c 5,5-5,9
tags.txt	2aw	5	7-9	c 5,6-5,11
tags.txt	2aw	5	10-11	c 5,9-5,13
tags.txt	2aw	5	12-13	c 5,11-5,14
tags.txt	2aw	5	14	c 5,13-6,3
tags.txt	2aw	6	1-2	c 6,0-6,5
tags.txt	2aw	6	3	c 6,2-6,5
tags.txt	2aw	6	4-5	c 6,3-6,6
tags.txt	2aw	6	6	c 6,5-6,9
tags.txt	2aw	6	7-9	c 6,6-6,11
tags.txt	2aw	6	10-11	c 6,9-6,13
tags.txt	2aw	6	12-13	c 6,11-6,14
tags.txt	2aw	6	14	c 6,13-7,2
tags.txt	2aw	7	1-2	c 7,0-7,4
tags.txt	2aw	7	3-4	c 7,2-7,5
tags.txt	2aw	7	5	c 7,4-8,1
tags.txt	2aw	8	1	c 8,0-8,2
tags.txt	2aw	8	2	c 8,1-8,3
tags.txt	2aw	8	3	c 8,2-8,4
tags.txt	2aw	8	4	c 8,3-8,5
tags.txt	2aw	8	5	c 8,4-8,7
tags.txt	2aw	8	6-7	c 8,5-8,9
